146,"Subtle Beef",10.33.192.139,1,1,6.880002975463867,0.6700000166893005,0,0.7400000095367432,-6.84999942779541,reggae,Bass,birmingham,"9 years",25,english,e12dcfbb1615b0d7a143b1ec6c3ee723
147,"gentle, dirty, distant",84.249.115.116,2,2,6.400001525878906,0.9900000095367432,0.07999999821186066,0.6700000166893005,-1.5800018310546875,,,"finland, home","5 years",22,finnish,51ac3709abfbf4fbce1396e5edf005a1
148,1,185.19.20.49,2,2,50,0.800000011920929,0.7900000214576721,1,-11.079999923706055,,,,,,,467fdc2f81259c294299a498896d53a3
149,Fluffy,174.53.166.77,2,2,29.06999969482422,1,0.8600000143051147,0.4099999964237213,-12.220000267028809,,,,,,,000b4680525bb8105e78af42351b2f8a
150,"muffled ",10.33.199.227,1,1,21.39999771118164,0,0,0.05000000074505806,-7.299999237060547,reggae,trumpet,birmingham,"0 years",25,"chinese ",9947c5278c7a278b122ce91b8184b7b4
151,confidence,10.33.199.227,1,1,-0.7599999904632568,0.2800000011920929,0,0.8100000023841858,6,reggae,piano,Birmingham,0,24,Chinese,1e17d3fa88e9b1a0836bf9ccdc58d26a
152,fluent,10.33.199.227,1,1,2.5899999141693115,0.5400000214576721,0.3799999952316284,0.9700000286102295,6,reggae,"string acoustic gtr",Birmingham,0,24,Chinese,5e9112f76cc44e976b0b64435d548cd6
153,fluent,10.33.199.227,1,1,2.5899999141693115,0.5400000214576721,0.3799999952316284,0.9700000286102295,6,reggae,"string acoustic gtr",Birmingham,0,24,Chinese,3ade121a38294f47ad352c4695072499
154,warm-fuzzy,10.33.227.25,1,1,15.680000305175781,0.6299999952316284,0.27000001072883606,0.6499999761581421,-6.190000057220459,Reggae,"bass guitar",BCU,"3 years",28,English,2a47c2848bd42fc221d8b9e494769936
155,caramel,10.33.227.25,1,1,12.729999542236328,0,0.1599999964237213,1,-2.5299999713897705,Reggae,,BCU,"3 years",28,English,8cd19d9858f1870445c081ef521b4f30
156,jam,10.33.227.25,1,1,7.400000095367432,0.1899999976158142,0.2199999988079071,0.7599999904632568,-0.2099980115890503,Reggae,organ,BCU,"3 years",28,English,adaed0a7bcf343b85f39897fff1ebfab
157,fuzz,10.33.227.25,1,1,6.829999923706055,0.5199999809265137,0.12999999523162842,0.8500000238418579,-4.090000152587891,Reggae,"E guitar",BCU,"3 years",28,English,d9e4fc6189eb482e265bcf523eb00561
158,creamy,10.33.227.25,1,1,8.680000305175781,0,0.20999999344348907,0.7599999904632568,0,Reggae,piano,BCU,"3 years",28,English,545f4610389471c7214297c4ec3873b1
159,umph,10.33.227.25,1,1,11.760000228881836,0.10000000149011612,0.1599999964237213,1,-6.630000114440918,Reggae,kick,BCU,"3 years",28,English,d53b32edf372f6142b36724ba3b79dac
160,Subtle,10.33.227.25,1,1,0.6899999976158142,0.9800000190734863,0.5299999713897705,0.3199999928474426,0.25,Reggae,"Electric Gtr",Birmingham,0,22,Arabic,055b1ccc5e2cce201f918aca4d17baeb
161,Heavy,10.33.227.25,1,1,3.2200000286102295,1,0.5699999928474426,0.7900000214576721,2.940000057220459,Reggae,,Birmingham,0,22,Arabic,8433b63be682494e68ff18afc3a9c4a6
